url,tactile,caption
images_rgb/image_2886_rgb.jpg,images_tac/image_2886_tac.jpg,"fabric, smooth"
images_rgb/image_967_rgb.jpg,images_tac/image_967_tac.jpg,"splotchy, hard"
images_rgb/image_1651_rgb.jpg,images_tac/image_1651_tac.jpg,"lined, deformable, fabric"
images_rgb/image_3566_rgb.jpg,images_tac/image_3566_tac.jpg,"hard, smooth"
images_rgb/image_2679_rgb.jpg,images_tac/image_2679_tac.jpg,"lined, smooth, fabric"
images_rgb/image_4566_rgb.jpg,images_tac/image_4566_tac.jpg,"flat, hard, smooth"
images_rgb/image_4063_rgb.jpg,images_tac/image_4063_tac.jpg,"fabric, coarse"
images_rgb/image_3285_rgb.jpg,images_tac/image_3285_tac.jpg,"grainy, lined, fabric"
images_rgb/image_1102_rgb.jpg,images_tac/image_1102_tac.jpg,"rigid, metallic, patterned"
images_rgb/image_3269_rgb.jpg,images_tac/image_3269_tac.jpg,"hard, flat, smooth, lined"
images_rgb/image_2333_rgb.jpg,images_tac/image_2333_tac.jpg,"grainy, 
deformable"
images_rgb/image_4031_rgb.jpg,images_tac/image_4031_tac.jpg,"creased, sewn, smooth, fabric"
images_rgb/image_3528_rgb.jpg,images_tac/image_3528_tac.jpg,"smooth, blurry, fabric"
images_rgb/image_425_rgb.jpg,images_tac/image_425_tac.jpg,"glossy, splotchy, hard"
images_rgb/image_1392_rgb.jpg,images_tac/image_1392_tac.jpg,"uneven, rigid, patterned"
images_rgb/image_943_rgb.jpg,images_tac/image_943_tac.jpg,"soft, lined, fabric"
images_rgb/image_1971_rgb.jpg,images_tac/image_1971_tac.jpg,"lined, flat"
images_rgb/image_4549_rgb.jpg,images_tac/image_4549_tac.jpg,"uneven, rigid"
images_rgb/image_1245_rgb.jpg,images_tac/image_1245_tac.jpg,"hard, smooth, flat, splotchy"
images_rgb/image_4025_rgb.jpg,images_tac/image_4025_tac.jpg,"smooth, fabric"
images_rgb/image_1380_rgb.jpg,images_tac/image_1380_tac.jpg,"lined, fabric, metallic"
images_rgb/image_1573_rgb.jpg,images_tac/image_1573_tac.jpg,"flat, hard"
images_rgb/image_1949_rgb.jpg,images_tac/image_1949_tac.jpg,"soft, lined, fabric"
images_rgb/image_2287_rgb.jpg,images_tac/image_2287_tac.jpg,"soft, lined, fabric"
images_rgb/image_1054_rgb.jpg,images_tac/image_1054_tac.jpg,"uneven, rigid"
images_rgb/image_2249_rgb.jpg,images_tac/image_2249_tac.jpg,"woven, lined, patterned"
images_rgb/image_885_rgb.jpg,images_tac/image_885_tac.jpg,"fluffy, grooved, fabric"
images_rgb/image_2381_rgb.jpg,images_tac/image_2381_tac.jpg,"sewn, lined, grainy, fabric"
images_rgb/image_3599_rgb.jpg,images_tac/image_3599_tac.jpg,"woven, hard"
images_rgb/image_3192_rgb.jpg,images_tac/image_3192_tac.jpg,"grainy, deformable"
images_rgb/image_2859_rgb.jpg,images_tac/image_2859_tac.jpg,"fabric, deformable"
images_rgb/image_2254_rgb.jpg,images_tac/image_2254_tac.jpg,"lined, soft, fabric"
images_rgb/image_2483_rgb.jpg,images_tac/image_2483_tac.jpg,"flat, fabric, grainy"
images_rgb/image_1503_rgb.jpg,images_tac/image_1503_tac.jpg,"metallic, hard, smooth, round"
images_rgb/image_4431_rgb.jpg,images_tac/image_4431_tac.jpg,"flat, hard"
images_rgb/image_2752_rgb.jpg,images_tac/image_2752_tac.jpg,"fabric, granular, bumpy"
images_rgb/image_450_rgb.jpg,images_tac/image_450_tac.jpg,"flat, hard"
images_rgb/image_2377_rgb.jpg,images_tac/image_2377_tac.jpg,"lined, fabric"
images_rgb/image_2247_rgb.jpg,images_tac/image_2247_tac.jpg,"soft, woven"
images_rgb/image_3007_rgb.jpg,images_tac/image_3007_tac.jpg,"grainy, deformable"
images_rgb/image_2743_rgb.jpg,images_tac/image_2743_tac.jpg,"fabric, grainy"
images_rgb/image_2830_rgb.jpg,images_tac/image_2830_tac.jpg,"lined, fabric"
images_rgb/image_1048_rgb.jpg,images_tac/image_1048_tac.jpg,"woven, shiny"
images_rgb/image_236_rgb.jpg,images_tac/image_236_tac.jpg,"fabric, uneven"
images_rgb/image_3525_rgb.jpg,images_tac/image_3525_tac.jpg,"deformable, fabric"
images_rgb/image_2780_rgb.jpg,images_tac/image_2780_tac.jpg,"smooth, blurry"
images_rgb/image_3621_rgb.jpg,images_tac/image_3621_tac.jpg,"deformable, lined"
images_rgb/image_2113_rgb.jpg,images_tac/image_2113_tac.jpg,"lined, fuzzy"
images_rgb/image_3388_rgb.jpg,images_tac/image_3388_tac.jpg,"fabric, smooth, metallic"
images_rgb/image_3784_rgb.jpg,images_tac/image_3784_tac.jpg,"smooth, fabric"
images_rgb/image_2905_rgb.jpg,images_tac/image_2905_tac.jpg,"lined, fabric, smooth"
images_rgb/image_2815_rgb.jpg,images_tac/image_2815_tac.jpg,"grainy, deformable"
images_rgb/image_1274_rgb.jpg,images_tac/image_1274_tac.jpg,"metallic, rigid"
images_rgb/image_1247_rgb.jpg,images_tac/image_1247_tac.jpg,"grainy, deformable"
images_rgb/image_1990_rgb.jpg,images_tac/image_1990_tac.jpg,"fabric, lined, grainy"
images_rgb/image_811_rgb.jpg,images_tac/image_811_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_3241_rgb.jpg,images_tac/image_3241_tac.jpg,"granular, patterned, fabric"
images_rgb/image_965_rgb.jpg,images_tac/image_965_tac.jpg,"hard, flat, smooth, splotchy"
images_rgb/image_3143_rgb.jpg,images_tac/image_3143_tac.jpg,"creased, elastic"
images_rgb/image_3716_rgb.jpg,images_tac/image_3716_tac.jpg,"lined, sewn, elastic"
images_rgb/image_950_rgb.jpg,images_tac/image_950_tac.jpg,"flat, hard"
images_rgb/image_1039_rgb.jpg,images_tac/image_1039_tac.jpg,"twisted, rubbery, flexible"
images_rgb/image_4495_rgb.jpg,images_tac/image_4495_tac.jpg,"flat, hard"
images_rgb/image_1396_rgb.jpg,images_tac/image_1396_tac.jpg,"lined, deformable"
images_rgb/image_1436_rgb.jpg,images_tac/image_1436_tac.jpg,"lined, grainy, fabric, flat, sewn"
images_rgb/image_2005_rgb.jpg,images_tac/image_2005_tac.jpg,"fabric, coarse"
images_rgb/image_3686_rgb.jpg,images_tac/image_3686_tac.jpg,"smooth, flat, rigid"
images_rgb/image_937_rgb.jpg,images_tac/image_937_tac.jpg,"fabric, uneven"
images_rgb/image_1783_rgb.jpg,images_tac/image_1783_tac.jpg,"lined, grainy, fabric, flat"
images_rgb/image_37_rgb.jpg,images_tac/image_37_tac.jpg,"hard, flat, smooth, splotchy"
images_rgb/image_2876_rgb.jpg,images_tac/image_2876_tac.jpg,"deformable, fabric"
images_rgb/image_1103_rgb.jpg,images_tac/image_1103_tac.jpg,"uneven, rigid"
images_rgb/image_2383_rgb.jpg,images_tac/image_2383_tac.jpg,"lined, fabric"
images_rgb/image_2843_rgb.jpg,images_tac/image_2843_tac.jpg,"creased, lined, smooth, fabric"
images_rgb/image_1389_rgb.jpg,images_tac/image_1389_tac.jpg,"round, plastic, glossy"
images_rgb/image_583_rgb.jpg,images_tac/image_583_tac.jpg,"hard, flat, smooth"
images_rgb/image_2316_rgb.jpg,images_tac/image_2316_tac.jpg,"lined, grainy, fabric, sewn, flat"
images_rgb/image_839_rgb.jpg,images_tac/image_839_tac.jpg,"flat, hard"
images_rgb/image_511_rgb.jpg,images_tac/image_511_tac.jpg,"smooth, fabric"
images_rgb/image_254_rgb.jpg,images_tac/image_254_tac.jpg,"fabric, lined, grainy"
images_rgb/image_1936_rgb.jpg,images_tac/image_1936_tac.jpg,"lined, fabric, grainy"
images_rgb/image_78_rgb.jpg,images_tac/image_78_tac.jpg,"lined, fabric"
images_rgb/image_709_rgb.jpg,images_tac/image_709_tac.jpg,"flat, hard"
images_rgb/image_2721_rgb.jpg,images_tac/image_2721_tac.jpg,"fabric, granular"
images_rgb/image_4376_rgb.jpg,images_tac/image_4376_tac.jpg,"blurry, flat"
images_rgb/image_58_rgb.jpg,images_tac/image_58_tac.jpg,"soft, lined, fabric"
images_rgb/image_3736_rgb.jpg,images_tac/image_3736_tac.jpg,"flimsy, fabric"
images_rgb/image_2491_rgb.jpg,images_tac/image_2491_tac.jpg,"woven, shiny"
images_rgb/image_140_rgb.jpg,images_tac/image_140_tac.jpg,"patterned, fabric"
images_rgb/image_4528_rgb.jpg,images_tac/image_4528_tac.jpg,"plastic, hard, glossy"
images_rgb/image_4488_rgb.jpg,images_tac/image_4488_tac.jpg,"woven, uneven"
images_rgb/image_1020_rgb.jpg,images_tac/image_1020_tac.jpg,"glossy, woven"
images_rgb/image_2575_rgb.jpg,images_tac/image_2575_tac.jpg,"smooth, fabric"
images_rgb/image_869_rgb.jpg,images_tac/image_869_tac.jpg,"hard, patterned"
images_rgb/image_2048_rgb.jpg,images_tac/image_2048_tac.jpg,"uneven, patterned"
images_rgb/image_1175_rgb.jpg,images_tac/image_1175_tac.jpg,"shiny, hard"
images_rgb/image_4410_rgb.jpg,images_tac/image_4410_tac.jpg,"hard, flat, smooth"
images_rgb/image_1497_rgb.jpg,images_tac/image_1497_tac.jpg,"lined, grainy, flat, fabric"
images_rgb/image_3600_rgb.jpg,images_tac/image_3600_tac.jpg,"rubbery, deformable, uneven, wired"
images_rgb/image_3339_rgb.jpg,images_tac/image_3339_tac.jpg,"lined, granular, dark"
images_rgb/image_560_rgb.jpg,images_tac/image_560_tac.jpg,"flat, patterned"
images_rgb/image_1782_rgb.jpg,images_tac/image_1782_tac.jpg,"lined, grainy, fabric"
images_rgb/image_3990_rgb.jpg,images_tac/image_3990_tac.jpg,"soft, grainy, patterned, fabric"
images_rgb/image_1456_rgb.jpg,images_tac/image_1456_tac.jpg,"lined, fabric, deformable"
images_rgb/image_3728_rgb.jpg,images_tac/image_3728_tac.jpg,"fabric, smooth"
images_rgb/image_3836_rgb.jpg,images_tac/image_3836_tac.jpg,"lined, grainy, fabric"
images_rgb/image_1390_rgb.jpg,images_tac/image_1390_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_3029_rgb.jpg,images_tac/image_3029_tac.jpg,"lined, deformable"
images_rgb/image_2019_rgb.jpg,images_tac/image_2019_tac.jpg,"grainy, deformable"
images_rgb/image_2610_rgb.jpg,images_tac/image_2610_tac.jpg,"lace, fabric"
images_rgb/image_2684_rgb.jpg,images_tac/image_2684_tac.jpg,"lined, fabric, woven"
images_rgb/image_276_rgb.jpg,images_tac/image_276_tac.jpg,"patterned, flat"
images_rgb/image_1375_rgb.jpg,images_tac/image_1375_tac.jpg,"soft, fabric"
images_rgb/image_3293_rgb.jpg,images_tac/image_3293_tac.jpg,"blurry, lined, flat"
images_rgb/image_2969_rgb.jpg,images_tac/image_2969_tac.jpg,"fabric, soft"
images_rgb/image_4445_rgb.jpg,images_tac/image_4445_tac.jpg,"hard, flat, smooth"
images_rgb/image_553_rgb.jpg,images_tac/image_553_tac.jpg,"flat, hard"
images_rgb/image_2959_rgb.jpg,images_tac/image_2959_tac.jpg,"creased, smooth, fabric"
images_rgb/image_4022_rgb.jpg,images_tac/image_4022_tac.jpg,"fabric, deformable"
images_rgb/image_1634_rgb.jpg,images_tac/image_1634_tac.jpg,"soft, lined, fabric, woven, patterned"
images_rgb/image_1559_rgb.jpg,images_tac/image_1559_tac.jpg,"dark, woven, lined"
images_rgb/image_3305_rgb.jpg,images_tac/image_3305_tac.jpg,"soft, grainy, fabric"
images_rgb/image_432_rgb.jpg,images_tac/image_432_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_4355_rgb.jpg,images_tac/image_4355_tac.jpg,"fabric, lined"
images_rgb/image_4516_rgb.jpg,images_tac/image_4516_tac.jpg,"fabric
, deformable, wired, uneven"
images_rgb/image_1066_rgb.jpg,images_tac/image_1066_tac.jpg,"shiny, flexible"
images_rgb/image_2433_rgb.jpg,images_tac/image_2433_tac.jpg,"lined, fabric, grainy"
images_rgb/image_3428_rgb.jpg,images_tac/image_3428_tac.jpg,"smooth, fabric"
images_rgb/image_2804_rgb.jpg,images_tac/image_2804_tac.jpg,"lined, fabric"
images_rgb/image_4171_rgb.jpg,images_tac/image_4171_tac.jpg,"lined, hard, glossy"
images_rgb/image_250_rgb.jpg,images_tac/image_250_tac.jpg,"grainy, flat"
images_rgb/image_2432_rgb.jpg,images_tac/image_2432_tac.jpg,"lined, grainy, fabric"
images_rgb/image_1554_rgb.jpg,images_tac/image_1554_tac.jpg,"fuzzy, lined"
images_rgb/image_3024_rgb.jpg,images_tac/image_3024_tac.jpg,"fabric, lined, soft"
images_rgb/image_3350_rgb.jpg,images_tac/image_3350_tac.jpg,"soft, grainy, fabric, patterned"
images_rgb/image_3944_rgb.jpg,images_tac/image_3944_tac.jpg,"elastic, deformable"
images_rgb/image_3754_rgb.jpg,images_tac/image_3754_tac.jpg,"lined, fabric, soft"
images_rgb/image_624_rgb.jpg,images_tac/image_624_tac.jpg,"flat, hard"
images_rgb/image_1353_rgb.jpg,images_tac/image_1353_tac.jpg,"soft, lined, fabric"
images_rgb/image_3683_rgb.jpg,images_tac/image_3683_tac.jpg,"grainy, fabric"
images_rgb/image_1544_rgb.jpg,images_tac/image_1544_tac.jpg,"flat, hard"
images_rgb/image_3429_rgb.jpg,images_tac/image_3429_tac.jpg,"smooth, fabric"
images_rgb/image_4401_rgb.jpg,images_tac/image_4401_tac.jpg,"hard, smooth, flat"
images_rgb/image_3524_rgb.jpg,images_tac/image_3524_tac.jpg,"fabric, smooth"
images_rgb/image_3634_rgb.jpg,images_tac/image_3634_tac.jpg,"lined, fabric"
images_rgb/image_3338_rgb.jpg,images_tac/image_3338_tac.jpg,"fabric, coarse"
images_rgb/image_3088_rgb.jpg,images_tac/image_3088_tac.jpg,"fabric, deformable"
images_rgb/image_3765_rgb.jpg,images_tac/image_3765_tac.jpg,"smooth, fabric, flat"
images_rgb/image_2656_rgb.jpg,images_tac/image_2656_tac.jpg,"lined, fabric, grainy"
images_rgb/image_2898_rgb.jpg,images_tac/image_2898_tac.jpg,"smooth, fabric, creased"
images_rgb/image_3417_rgb.jpg,images_tac/image_3417_tac.jpg,"hard, smooth"
images_rgb/image_3747_rgb.jpg,images_tac/image_3747_tac.jpg,"lined, fabric, smooth"
images_rgb/image_3688_rgb.jpg,images_tac/image_3688_tac.jpg,"woven, shiny"
images_rgb/image_3414_rgb.jpg,images_tac/image_3414_tac.jpg,"fabric, wrinkly"
images_rgb/image_3219_rgb.jpg,images_tac/image_3219_tac.jpg,"grainy, fabric, deformable"
images_rgb/image_218_rgb.jpg,images_tac/image_218_tac.jpg,"lined, fluffy, grainy"
images_rgb/image_2273_rgb.jpg,images_tac/image_2273_tac.jpg,"soft, lined, fabric, woven, patterned"
images_rgb/image_780_rgb.jpg,images_tac/image_780_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_3416_rgb.jpg,images_tac/image_3416_tac.jpg,"soft, fabric"
images_rgb/image_2227_rgb.jpg,images_tac/image_2227_tac.jpg,"soft, lined, fabric"
images_rgb/image_3079_rgb.jpg,images_tac/image_3079_tac.jpg,"grainy, bumpy, fabric"
images_rgb/image_924_rgb.jpg,images_tac/image_924_tac.jpg,"metallic, smooth"
images_rgb/image_1143_rgb.jpg,images_tac/image_1143_tac.jpg,"flat, hard"
images_rgb/image_3234_rgb.jpg,images_tac/image_3234_tac.jpg,"flat, hard, smooth"
images_rgb/image_4583_rgb.jpg,images_tac/image_4583_tac.jpg,"smooth, lined, glossy"
images_rgb/image_4568_rgb.jpg,images_tac/image_4568_tac.jpg,"hard, flat, smooth, lined"
images_rgb/image_2088_rgb.jpg,images_tac/image_2088_tac.jpg,"lined, patterned, soft, fabric, woven"
images_rgb/image_844_rgb.jpg,images_tac/image_844_tac.jpg,"soft, fabric, grainy"
images_rgb/image_919_rgb.jpg,images_tac/image_919_tac.jpg,"fabric, grainy"
images_rgb/image_2686_rgb.jpg,images_tac/image_2686_tac.jpg,"lined, deformable"
images_rgb/image_4281_rgb.jpg,images_tac/image_4281_tac.jpg,"hard, plastic, smooth"
images_rgb/image_1231_rgb.jpg,images_tac/image_1231_tac.jpg,"transparent, clear, smooth"
images_rgb/image_4392_rgb.jpg,images_tac/image_4392_tac.jpg,"smooth, hard, flat"
images_rgb/image_726_rgb.jpg,images_tac/image_726_tac.jpg,"shiny, hard"
images_rgb/image_1299_rgb.jpg,images_tac/image_1299_tac.jpg,"thick, coarse"
images_rgb/image_571_rgb.jpg,images_tac/image_571_tac.jpg,"fabric, grainy"
images_rgb/image_2169_rgb.jpg,images_tac/image_2169_tac.jpg,"fibrous, lined"
images_rgb/image_3830_rgb.jpg,images_tac/image_3830_tac.jpg,"uneven, fabric, lined"
images_rgb/image_174_rgb.jpg,images_tac/image_174_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_73_rgb.jpg,images_tac/image_73_tac.jpg,"patterned, lined, fabric"
images_rgb/image_3715_rgb.jpg,images_tac/image_3715_tac.jpg,"lined, deformable"
images_rgb/image_2757_rgb.jpg,images_tac/image_2757_tac.jpg,"laced, fabric"
images_rgb/image_3135_rgb.jpg,images_tac/image_3135_tac.jpg,"soft, grainy, patterned, fabric"
images_rgb/image_1440_rgb.jpg,images_tac/image_1440_tac.jpg,"soft, lined, fabric"
images_rgb/image_4168_rgb.jpg,images_tac/image_4168_tac.jpg,"woven, uneven"
images_rgb/image_146_rgb.jpg,images_tac/image_146_tac.jpg,"fuzzy, soft"
images_rgb/image_2961_rgb.jpg,images_tac/image_2961_tac.jpg,"fabric, lined"
images_rgb/image_2045_rgb.jpg,images_tac/image_2045_tac.jpg,"lined, deformable, elastic"
images_rgb/image_1134_rgb.jpg,images_tac/image_1134_tac.jpg,"lined, fabric, soft"
images_rgb/image_4085_rgb.jpg,images_tac/image_4085_tac.jpg,"fabric, smooth, elastic"
images_rgb/image_914_rgb.jpg,images_tac/image_914_tac.jpg,"deformable, grainy"
images_rgb/image_3893_rgb.jpg,images_tac/image_3893_tac.jpg,"soft, grainy, patterned, fabric"
images_rgb/image_3957_rgb.jpg,images_tac/image_3957_tac.jpg,"lined, grainy, fabric, flat"
images_rgb/image_205_rgb.jpg,images_tac/image_205_tac.jpg,"soft, fabric"
images_rgb/image_2112_rgb.jpg,images_tac/image_2112_tac.jpg,"fuzzy, lined"
images_rgb/image_4545_rgb.jpg,images_tac/image_4545_tac.jpg,"flexible, shiny"
images_rgb/image_424_rgb.jpg,images_tac/image_424_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_1056_rgb.jpg,images_tac/image_1056_tac.jpg,"round, plastic, glossy"
images_rgb/image_3201_rgb.jpg,images_tac/image_3201_tac.jpg,"flat, hard"
images_rgb/image_4309_rgb.jpg,images_tac/image_4309_tac.jpg,"translucent, hard"
images_rgb/image_2568_rgb.jpg,images_tac/image_2568_tac.jpg,"uneven, smooth, slippery"
images_rgb/image_2819_rgb.jpg,images_tac/image_2819_tac.jpg,"fabric, lined, grainy"
images_rgb/image_1870_rgb.jpg,images_tac/image_1870_tac.jpg,"flat, lined, grainy, fabric"
images_rgb/image_758_rgb.jpg,images_tac/image_758_tac.jpg,"patterned, hard, flat"
images_rgb/image_806_rgb.jpg,images_tac/image_806_tac.jpg,"hard, flat"
images_rgb/image_2994_rgb.jpg,images_tac/image_2994_tac.jpg,"fabric, grainy, soft"
images_rgb/image_4331_rgb.jpg,images_tac/image_4331_tac.jpg,"hard, smooth"
images_rgb/image_2532_rgb.jpg,images_tac/image_2532_tac.jpg,"patterned, fabric"
images_rgb/image_3992_rgb.jpg,images_tac/image_3992_tac.jpg,"grainy, woven"
images_rgb/image_3080_rgb.jpg,images_tac/image_3080_tac.jpg,"deformable, lined"
images_rgb/image_4249_rgb.jpg,images_tac/image_4249_tac.jpg,"fabric, uneven, soft"
images_rgb/image_4351_rgb.jpg,images_tac/image_4351_tac.jpg,"uneven, patterned"
images_rgb/image_978_rgb.jpg,images_tac/image_978_tac.jpg,"rubbery, wired, deformable"
images_rgb/image_1031_rgb.jpg,images_tac/image_1031_tac.jpg,"woven, glossy, deformable"
images_rgb/image_340_rgb.jpg,images_tac/image_340_tac.jpg,"sewn, flat, smooth, fabric"
images_rgb/image_1001_rgb.jpg,images_tac/image_1001_tac.jpg,"woven, uneven, stiff"
images_rgb/image_1482_rgb.jpg,images_tac/image_1482_tac.jpg,"round, plastic, tough"
images_rgb/image_3091_rgb.jpg,images_tac/image_3091_tac.jpg,"grainy, deformable"
images_rgb/image_1627_rgb.jpg,images_tac/image_1627_tac.jpg,"fabric, soft"
images_rgb/image_3846_rgb.jpg,images_tac/image_3846_tac.jpg,"smooth, deformable"
images_rgb/image_1882_rgb.jpg,images_tac/image_1882_tac.jpg,"hard, rough"
images_rgb/image_668_rgb.jpg,images_tac/image_668_tac.jpg,"hard, flat"
images_rgb/image_2564_rgb.jpg,images_tac/image_2564_tac.jpg,"grainy, lined"
images_rgb/image_4467_rgb.jpg,images_tac/image_4467_tac.jpg,"lined, fabric"
images_rgb/image_4498_rgb.jpg,images_tac/image_4498_tac.jpg,"coarse, layered, lined"
images_rgb/image_1465_rgb.jpg,images_tac/image_1465_tac.jpg,"lined, fabric, grainy"
images_rgb/image_2910_rgb.jpg,images_tac/image_2910_tac.jpg,"soft, fabric"
images_rgb/image_1509_rgb.jpg,images_tac/image_1509_tac.jpg,"flat, hard"
images_rgb/image_1362_rgb.jpg,images_tac/image_1362_tac.jpg,"lined, flat"
images_rgb/image_2235_rgb.jpg,images_tac/image_2235_tac.jpg,"fabric, granular, patterned"
images_rgb/image_3833_rgb.jpg,images_tac/image_3833_tac.jpg,"soft, fabric, patterned, grainy"
images_rgb/image_2406_rgb.jpg,images_tac/image_2406_tac.jpg,"lined, deformable"
images_rgb/image_2369_rgb.jpg,images_tac/image_2369_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_807_rgb.jpg,images_tac/image_807_tac.jpg,"flat, hard"
images_rgb/image_3661_rgb.jpg,images_tac/image_3661_tac.jpg,"fabric, lined"
images_rgb/image_1481_rgb.jpg,images_tac/image_1481_tac.jpg,"metallic, grooved"
images_rgb/image_3422_rgb.jpg,images_tac/image_3422_tac.jpg,"fabric, wrinkly"
images_rgb/image_2196_rgb.jpg,images_tac/image_2196_tac.jpg,"hard, splotchy, smooth, flat"
images_rgb/image_1185_rgb.jpg,images_tac/image_1185_tac.jpg,"fabric, fluffy, grainy"
images_rgb/image_4396_rgb.jpg,images_tac/image_4396_tac.jpg,"shiny, woven"
images_rgb/image_1841_rgb.jpg,images_tac/image_1841_tac.jpg,"fabric, sandy"
images_rgb/image_4288_rgb.jpg,images_tac/image_4288_tac.jpg,"fabric, lined, patterned"
images_rgb/image_1930_rgb.jpg,images_tac/image_1930_tac.jpg,"fabric, granular, wrinkly"
images_rgb/image_783_rgb.jpg,images_tac/image_783_tac.jpg,"hard, flat, patterned"
images_rgb/image_912_rgb.jpg,images_tac/image_912_tac.jpg,"soft, grainy, fabric"
images_rgb/image_45_rgb.jpg,images_tac/image_45_tac.jpg,"lined, patterned, fabric, creased"
images_rgb/image_3248_rgb.jpg,images_tac/image_3248_tac.jpg,"fabric, granular"
images_rgb/image_2161_rgb.jpg,images_tac/image_2161_tac.jpg,"flat, hard, splotchy"
images_rgb/image_3898_rgb.jpg,images_tac/image_3898_tac.jpg,"grainy, fabric"
images_rgb/image_3618_rgb.jpg,images_tac/image_3618_tac.jpg,"hard, smooth"
images_rgb/image_1177_rgb.jpg,images_tac/image_1177_tac.jpg,"metallic, incised, smooth, flat"
images_rgb/image_131_rgb.jpg,images_tac/image_131_tac.jpg,"soft, lined, patterned, fabric"
images_rgb/image_4530_rgb.jpg,images_tac/image_4530_tac.jpg,"rubbery, deformable, wired"
images_rgb/image_1441_rgb.jpg,images_tac/image_1441_tac.jpg,"soft, lined, fabric"
images_rgb/image_2322_rgb.jpg,images_tac/image_2322_tac.jpg,"lined, fabric"
images_rgb/image_3093_rgb.jpg,images_tac/image_3093_tac.jpg,"lined, grainy, fabric"
images_rgb/image_3464_rgb.jpg,images_tac/image_3464_tac.jpg,"soft, fabric, smooth"
images_rgb/image_612_rgb.jpg,images_tac/image_612_tac.jpg,"hard, shiny"
images_rgb/image_1574_rgb.jpg,images_tac/image_1574_tac.jpg,"soft, patterned, lined, fabric"
images_rgb/image_155_rgb.jpg,images_tac/image_155_tac.jpg,"hard, flat"
images_rgb/image_393_rgb.jpg,images_tac/image_393_tac.jpg,"splotchy, hard, smooth, flat"
images_rgb/image_165_rgb.jpg,images_tac/image_165_tac.jpg,"soft, lined, fabric"
images_rgb/image_3044_rgb.jpg,images_tac/image_3044_tac.jpg,"smooth, fabric"
images_rgb/image_3222_rgb.jpg,images_tac/image_3222_tac.jpg,"fabric, coarse"
images_rgb/image_3853_rgb.jpg,images_tac/image_3853_tac.jpg,"glossy, thin"
images_rgb/image_2205_rgb.jpg,images_tac/image_2205_tac.jpg,"creased, woven"
images_rgb/image_3635_rgb.jpg,images_tac/image_3635_tac.jpg,"smooth, layered, unclear"
images_rgb/image_2328_rgb.jpg,images_tac/image_2328_tac.jpg,"lined, flat, grainy, fabric"
images_rgb/image_3486_rgb.jpg,images_tac/image_3486_tac.jpg,"patterned, flat"
images_rgb/image_3220_rgb.jpg,images_tac/image_3220_tac.jpg,"fabric, grainy, patterned, soft"
images_rgb/image_388_rgb.jpg,images_tac/image_388_tac.jpg,"fuzzy, soft"
images_rgb/image_2297_rgb.jpg,images_tac/image_2297_tac.jpg,"soft, lined, fabric"
images_rgb/image_2312_rgb.jpg,images_tac/image_2312_tac.jpg,"soft, lined, fabric"
images_rgb/image_968_rgb.jpg,images_tac/image_968_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_4578_rgb.jpg,images_tac/image_4578_tac.jpg,"hard, lined, flat, smooth"
images_rgb/image_3701_rgb.jpg,images_tac/image_3701_tac.jpg,"uneven, smooth"
images_rgb/image_2965_rgb.jpg,images_tac/image_2965_tac.jpg,"grainy, deformable"
images_rgb/image_4560_rgb.jpg,images_tac/image_4560_tac.jpg,"woven, flexible, patterned, round"
images_rgb/image_3720_rgb.jpg,images_tac/image_3720_tac.jpg,"elastic, lined, sewn, flat, patterned"
images_rgb/image_2719_rgb.jpg,images_tac/image_2719_tac.jpg,"sewn, lined, patterned, smooth, fabric"
images_rgb/image_2798_rgb.jpg,images_tac/image_2798_tac.jpg,"fabric, bumpy"
images_rgb/image_4526_rgb.jpg,images_tac/image_4526_tac.jpg,"shiny, flexib
le"
images_rgb/image_3413_rgb.jpg,images_tac/image_3413_tac.jpg,"creased, fabric, smooth"
images_rgb/image_3122_rgb.jpg,images_tac/image_3122_tac.jpg,"grainy, deformable"
images_rgb/image_642_rgb.jpg,images_tac/image_642_tac.jpg,"uneven, hard, rigid"
images_rgb/image_59_rgb.jpg,images_tac/image_59_tac.jpg,"lined, fabric"
images_rgb/image_335_rgb.jpg,images_tac/image_335_tac.jpg,"fluffy, absorbent"
images_rgb/image_400_rgb.jpg,images_tac/image_400_tac.jpg,"fabric, lined"
images_rgb/image_1545_rgb.jpg,images_tac/image_1545_tac.jpg,"hard, flat"
images_rgb/image_1035_rgb.jpg,images_tac/image_1035_tac.jpg,"uneven, deformable, stringy, wired"
images_rgb/image_2385_rgb.jpg,images_tac/image_2385_tac.jpg,"soft, lined, fabric"
images_rgb/image_2956_rgb.jpg,images_tac/image_2956_tac.jpg,"thin, fabric, blurry"
images_rgb/image_2039_rgb.jpg,images_tac/image_2039_tac.jpg,"soft, lined, fabric"
images_rgb/image_2852_rgb.jpg,images_tac/image_2852_tac.jpg,"lined, creased, grainy, fabric"
images_rgb/image_343_rgb.jpg,images_tac/image_343_tac.jpg,"lined, deformable, flat"
