url,tactile,caption,index
images_rgb/image_3739_rgb.jpg,images_tac/image_3739_tac.jpg,"flat, smooth, fabric",3739
images_rgb/image_1013_rgb.jpg,images_tac/image_1013_tac.jpg,"rubbery, deformable, wired",1013
images_rgb/image_681_rgb.jpg,images_tac/image_681_tac.jpg,"patterned, hard, flat",681
images_rgb/image_3318_rgb.jpg,images_tac/image_3318_tac.jpg,"lined, fabric",3318
images_rgb/image_119_rgb.jpg,images_tac/image_119_tac.jpg,"deformable, grainy",119
images_rgb/image_1542_rgb.jpg,images_tac/image_1542_tac.jpg,"hard, splotchy, glossy",1542
images_rgb/image_3098_rgb.jpg,images_tac/image_3098_tac.jpg,"patterned, deformable",3098
images_rgb/image_4390_rgb.jpg,images_tac/image_4390_tac.jpg,"hard, smooth",4390
images_rgb/image_1594_rgb.jpg,images_tac/image_1594_tac.jpg,"hard, flat, splotchy",1594
images_rgb/image_2896_rgb.jpg,images_tac/image_2896_tac.jpg,"fabric, smooth",2896
images_rgb/image_2638_rgb.jpg,images_tac/image_2638_tac.jpg,"soft, fabric",2638
images_rgb/image_2266_rgb.jpg,images_tac/image_2266_tac.jpg,"lined, fabric, sewn",2266
images_rgb/image_183_rgb.jpg,images_tac/image_183_tac.jpg,"fabric, fluffy",183
images_rgb/image_4258_rgb.jpg,images_tac/image_4258_tac.jpg,"soft, lined, fabric",4258
images_rgb/image_2782_rgb.jpg,images_tac/image_2782_tac.jpg,"soft, lined, fabric",2782
images_rgb/image_3913_rgb.jpg,images_tac/image_3913_tac.jpg,"woven, round",3913
images_rgb/image_4066_rgb.jpg,images_tac/image_4066_tac.jpg,"deformable, fabric",4066
images_rgb/image_3102_rgb.jpg,images_tac/image_3102_tac.jpg,"patterned, grainy, fabric, smooth",3102
images_rgb/image_1466_rgb.jpg,images_tac/image_1466_tac.jpg,"lined, fabric, smooth",1466
images_rgb/image_4404_rgb.jpg,images_tac/image_4404_tac.jpg,"hard, smooth",4404
images_rgb/image_544_rgb.jpg,images_tac/image_544_tac.jpg,"soft, fabric",544
images_rgb/image_3426_rgb.jpg,images_tac/image_3426_tac.jpg,"shiny, deformable",3426
images_rgb/image_2290_rgb.jpg,images_tac/image_2290_tac.jpg,,2290
images_rgb/image_2618_rgb.jpg,images_tac/image_2618_tac.jpg,"lined, uneven",2618
images_rgb/image_2107_rgb.jpg,images_tac/image_2107_tac.jpg,"grooved, fabric, patterned",2107
images_rgb/image_3891_rgb.jpg,images_tac/image_3891_tac.jpg,"soft, grainy, patterned",3891
images_rgb/image_4476_rgb.jpg,images_tac/image_4476_tac.jpg,"hard, plastic, shiny",4476
images_rgb/image_4537_rgb.jpg,images_tac/image_4537_tac.jpg,"shiny, flexible",4537
images_rgb/image_316_rgb.jpg,images_tac/image_316_tac.jpg,"lined, fabric",316
images_rgb/image_4122_rgb.jpg,images_tac/image_4122_tac.jpg,"lined, smooth",4122
images_rgb/image_1244_rgb.jpg,images_tac/image_1244_tac.jpg,"soft, sewn, fabric, lined",1244
images_rgb/image_1505_rgb.jpg,images_tac/image_1505_tac.jpg,"metallic, rigid",1505
images_rgb/image_3084_rgb.jpg,images_tac/image_3084_tac.jpg,"fabric, wrinkly, smooth",3084
images_rgb/image_2296_rgb.jpg,images_tac/image_2296_tac.jpg,"lined, soft, fabric",2296
images_rgb/image_3586_rgb.jpg,images_tac/image_3586_tac.jpg,"smooth, flat",3586
images_rgb/image_2909_rgb.jpg,images_tac/image_2909_tac.jpg,"soft, fabric",2909
images_rgb/image_1044_rgb.jpg,images_tac/image_1044_tac.jpg,"rigid, patterned",1044
images_rgb/image_436_rgb.jpg,images_tac/image_436_tac.jpg,"fabric, soft, granular",436
images_rgb/image_4413_rgb.jpg,images_tac/image_4413_tac.jpg,"rough, lined",4413
images_rgb/image_2589_rgb.jpg,images_tac/image_2589_tac.jpg,"mesh, flat",2589
images_rgb/image_3204_rgb.jpg,images_tac/image_3204_tac.jpg,"fabric, lined, bumpy",3204
images_rgb/image_3687_rgb.jpg,images_tac/image_3687_tac.jpg,"hard, smooth",3687
images_rgb/image_4460_rgb.jpg,images_tac/image_4460_tac.jpg,"woven, shiny",4460
images_rgb/image_4367_rgb.jpg,images_tac/image_4367_tac.jpg,"flat, lined, hard",4367
images_rgb/image_2645_rgb.jpg,images_tac/image_2645_tac.jpg,"fibrous, lined",2645
images_rgb/image_3250_rgb.jpg,images_tac/image_3250_tac.jpg,"fabric, coarse",3250
images_rgb/image_774_rgb.jpg,images_tac/image_774_tac.jpg,"hard, splotchy, glossy",774
images_rgb/image_678_rgb.jpg,images_tac/image_678_tac.jpg,"flat, hard",678
images_rgb/image_2223_rgb.jpg,images_tac/image_2223_tac.jpg,"woven, lined, flat",2223
images_rgb/image_323_rgb.jpg,images_tac/image_323_tac.jpg,"sewn, patterned, lined, fabric",323
images_rgb/image_448_rgb.jpg,images_tac/image_448_tac.jpg,"flat, hard",448
images_rgb/image_3376_rgb.jpg,images_tac/image_3376_tac.jpg,"soft, fabric, uneven",3376
images_rgb/image_762_rgb.jpg,images_tac/image_762_tac.jpg,"irregular, shiny",762
images_rgb/image_1045_rgb.jpg,images_tac/image_1045_tac.jpg,"patterned, hard, stiff",1045
images_rgb/image_1430_rgb.jpg,images_tac/image_1430_tac.jpg,"metallic, grooved, sharp",1430
images_rgb/image_2172_rgb.jpg,images_tac/image_2172_tac.jpg,"hard, splotchy, smooth, flat",2172
images_rgb/image_2014_rgb.jpg,images_tac/image_2014_tac.jpg,"splotchy, fabric",2014
images_rgb/image_810_rgb.jpg,images_tac/image_810_tac.jpg,"hard, splotchy, glossy",810
images_rgb/image_1643_rgb.jpg,images_tac/image_1643_tac.jpg,"creased, lined, fabric",1643
images_rgb/image_1859_rgb.jpg,images_tac/image_1859_tac.jpg,"uneven, granular, complex",1859
images_rgb/image_2211_rgb.jpg,images_tac/image_2211_tac.jpg,"soft, fabric, lined, woven, patterned",2211
images_rgb/image_3563_rgb.jpg,images_tac/image_3563_tac.jpg,"flat, lined, smooth, hard",3563
images_rgb/image_81_rgb.jpg,images_tac/image_81_tac.jpg,"patterned, hard, flat",81
images_rgb/image_1354_rgb.jpg,images_tac/image_1354_tac.jpg,"flat, grainy, fabric",1354
images_rgb/image_2886_rgb.jpg,images_tac/image_2886_tac.jpg,"fabric, smooth",2886
images_rgb/image_967_rgb.jpg,images_tac/image_967_tac.jpg,"splotchy, hard",967
images_rgb/image_1651_rgb.jpg,images_tac/image_1651_tac.jpg,"lined, deformable, fabric",1651
images_rgb/image_3566_rgb.jpg,images_tac/image_3566_tac.jpg,"hard, smooth",3566
images_rgb/image_2679_rgb.jpg,images_tac/image_2679_tac.jpg,"lined, smooth, fabric",2679
images_rgb/image_4566_rgb.jpg,images_tac/image_4566_tac.jpg,"flat, hard, smooth",4566
images_rgb/image_4063_rgb.jpg,images_tac/image_4063_tac.jpg,"fabric, coarse",4063
images_rgb/image_3285_rgb.jpg,images_tac/image_3285_tac.jpg,"grainy, lined, fabric",3285
images_rgb/image_1102_rgb.jpg,images_tac/image_1102_tac.jpg,"rigid, metallic, patterned",1102
images_rgb/image_3269_rgb.jpg,images_tac/image_3269_tac.jpg,"hard, flat, smooth, lined",3269
images_rgb/image_2333_rgb.jpg,images_tac/image_2333_tac.jpg,"grainy, deformable",2333
images_rgb/image_4031_rgb.jpg,images_tac/image_4031_tac.jpg,"creased, sewn, smooth, fabric",4031
images_rgb/image_3528_rgb.jpg,images_tac/image_3528_tac.jpg,"smooth, blurry, fabric",3528
images_rgb/image_425_rgb.jpg,images_tac/image_425_tac.jpg,"glossy, splotchy, hard",425
images_rgb/image_1392_rgb.jpg,images_tac/image_1392_tac.jpg,"uneven, rigid, patterned",1392
images_rgb/image_943_rgb.jpg,images_tac/image_943_tac.jpg,"soft, lined, fabric",943
images_rgb/image_1971_rgb.jpg,images_tac/image_1971_tac.jpg,"lined, flat",1971
images_rgb/image_4549_rgb.jpg,images_tac/image_4549_tac.jpg,"uneven, rigid",4549
images_rgb/image_1245_rgb.jpg,images_tac/image_1245_tac.jpg,"hard, smooth, flat, splotchy",1245
images_rgb/image_4025_rgb.jpg,images_tac/image_4025_tac.jpg,"smooth, fabric",4025
images_rgb/image_1380_rgb.jpg,images_tac/image_1380_tac.jpg,"lined, fabric, metallic",1380
images_rgb/image_1573_rgb.jpg,images_tac/image_1573_tac.jpg,"flat, hard",1573
images_rgb/image_1949_rgb.jpg,images_tac/image_1949_tac.jpg,"soft, lined, fabric",1949
images_rgb/image_2287_rgb.jpg,images_tac/image_2287_tac.jpg,"soft, lined, fabric",2287
images_rgb/image_1054_rgb.jpg,images_tac/image_1054_tac.jpg,"uneven, rigid",1054
images_rgb/image_2249_rgb.jpg,images_tac/image_2249_tac.jpg,"woven, lined, patterned",2249
images_rgb/image_885_rgb.jpg,images_tac/image_885_tac.jpg,"fluffy, grooved, fabric",885
images_rgb/image_2381_rgb.jpg,images_tac/image_2381_tac.jpg,"sewn, lined, grainy, fabric",2381
images_rgb/image_3599_rgb.jpg,images_tac/image_3599_tac.jpg,"woven, hard",3599
images_rgb/image_3192_rgb.jpg,images_tac/image_3192_tac.jpg,"grainy, deformable",3192
images_rgb/image_2859_rgb.jpg,images_tac/image_2859_tac.jpg,"fabric, deformable",2859
images_rgb/image_2254_rgb.jpg,images_tac/image_2254_tac.jpg,"lined, soft, fabric",2254
images_rgb/image_2483_rgb.jpg,images_tac/image_2483_tac.jpg,"flat, fabric, grainy",2483
images_rgb/image_1503_rgb.jpg,images_tac/image_1503_tac.jpg,"metallic, hard, smooth, round",1503
images_rgb/image_4431_rgb.jpg,images_tac/image_4431_tac.jpg,"flat, hard",4431
images_rgb/image_2752_rgb.jpg,images_tac/image_2752_tac.jpg,"fabric, granular, bumpy",2752
images_rgb/image_450_rgb.jpg,images_tac/image_450_tac.jpg,"flat, hard",450
images_rgb/image_2377_rgb.jpg,images_tac/image_2377_tac.jpg,"lined, fabric",2377
images_rgb/image_2247_rgb.jpg,images_tac/image_2247_tac.jpg,"soft, woven",2247
images_rgb/image_3007_rgb.jpg,images_tac/image_3007_tac.jpg,"grainy, deformable",3007
images_rgb/image_2743_rgb.jpg,images_tac/image_2743_tac.jpg,"fabric, grainy",2743
images_rgb/image_2830_rgb.jpg,images_tac/image_2830_tac.jpg,"lined, fabric",2830
images_rgb/image_1048_rgb.jpg,images_tac/image_1048_tac.jpg,"woven, shiny",1048
images_rgb/image_236_rgb.jpg,images_tac/image_236_tac.jpg,"fabric, uneven",236
images_rgb/image_3525_rgb.jpg,images_tac/image_3525_tac.jpg,"deformable, fabric",3525
images_rgb/image_2780_rgb.jpg,images_tac/image_2780_tac.jpg,"smooth, blurry",2780
images_rgb/image_3621_rgb.jpg,images_tac/image_3621_tac.jpg,"deformable, lined",3621
images_rgb/image_2113_rgb.jpg,images_tac/image_2113_tac.jpg,"lined, fuzzy",2113
images_rgb/image_3388_rgb.jpg,images_tac/image_3388_tac.jpg,"fabric, smooth, metallic",3388
images_rgb/image_3784_rgb.jpg,images_tac/image_3784_tac.jpg,"smooth, fabric",3784
images_rgb/image_2905_rgb.jpg,images_tac/image_2905_tac.jpg,"lined, fabric, smooth",2905
images_rgb/image_2815_rgb.jpg,images_tac/image_2815_tac.jpg,"grainy, deformable",2815
images_rgb/image_1274_rgb.jpg,images_tac/image_1274_tac.jpg,"metallic, rigid",1274
images_rgb/image_1247_rgb.jpg,images_tac/image_1247_tac.jpg,"grainy, deformable",1247
images_rgb/image_1990_rgb.jpg,images_tac/image_1990_tac.jpg,"fabric, lined, grainy",1990
images_rgb/image_811_rgb.jpg,images_tac/image_811_tac.jpg,"hard, splotchy, glossy",811
images_rgb/image_3241_rgb.jpg,images_tac/image_3241_tac.jpg,"granular, patterned, fabric",3241
images_rgb/image_965_rgb.jpg,images_tac/image_965_tac.jpg,"hard, flat, smooth, splotchy",965
images_rgb/image_3143_rgb.jpg,images_tac/image_3143_tac.jpg,"creased, elastic",3143
images_rgb/image_3716_rgb.jpg,images_tac/image_3716_tac.jpg,"lined, sewn, elastic",3716
images_rgb/image_950_rgb.jpg,images_tac/image_950_tac.jpg,"flat, hard",950
images_rgb/image_1039_rgb.jpg,images_tac/image_1039_tac.jpg,"twisted, rubbery, flexible",1039
images_rgb/image_4495_rgb.jpg,images_tac/image_4495_tac.jpg,"flat, hard",4495
images_rgb/image_1396_rgb.jpg,images_tac/image_1396_tac.jpg,"lined, deformable",1396
images_rgb/image_1436_rgb.jpg,images_tac/image_1436_tac.jpg,"lined, grainy, fabric, flat, sewn",1436
images_rgb/image_2005_rgb.jpg,images_tac/image_2005_tac.jpg,"fabric, coarse",2005
images_rgb/image_3686_rgb.jpg,images_tac/image_3686_tac.jpg,"smooth, flat, rigid",3686
images_rgb/image_937_rgb.jpg,images_tac/image_937_tac.jpg,"fabric, uneven",937
images_rgb/image_1783_rgb.jpg,images_tac/image_1783_tac.jpg,"lined, grainy, fabric, flat",1783
images_rgb/image_37_rgb.jpg,images_tac/image_37_tac.jpg,"hard, flat, smooth, splotchy",37
images_rgb/image_2876_rgb.jpg,images_tac/image_2876_tac.jpg,"deformable, fabric",2876
images_rgb/image_1103_rgb.jpg,images_tac/image_1103_tac.jpg,"uneven, rigid",1103
images_rgb/image_2383_rgb.jpg,images_tac/image_2383_tac.jpg,"lined, fabric",2383
images_rgb/image_2843_rgb.jpg,images_tac/image_2843_tac.jpg,"creased, lined, smooth, fabric",2843
images_rgb/image_1389_rgb.jpg,images_tac/image_1389_tac.jpg,"round, plastic, glossy",1389
images_rgb/image_583_rgb.jpg,images_tac/image_583_tac.jpg,"hard, flat, smooth",583
images_rgb/image_2316_rgb.jpg,images_tac/image_2316_tac.jpg,"lined, grainy, fabric, sewn, flat",2316
images_rgb/image_839_rgb.jpg,images_tac/image_839_tac.jpg,"flat, hard",839
images_rgb/image_511_rgb.jpg,images_tac/image_511_tac.jpg,"smooth, fabric",511
images_rgb/image_254_rgb.jpg,images_tac/image_254_tac.jpg,"fabric, lined, grainy",254
images_rgb/image_1936_rgb.jpg,images_tac/image_1936_tac.jpg,"lined, fabric, grainy",1936
images_rgb/image_78_rgb.jpg,images_tac/image_78_tac.jpg,"lined, fabric",78
images_rgb/image_709_rgb.jpg,images_tac/image_709_tac.jpg,"flat, hard",709
images_rgb/image_2721_rgb.jpg,images_tac/image_2721_tac.jpg,"fabric, granular",2721
images_rgb/image_4376_rgb.jpg,images_tac/image_4376_tac.jpg,"blurry, flat",4376
images_rgb/image_58_rgb.jpg,images_tac/image_58_tac.jpg,"soft, lined, fabric",58
images_rgb/image_3736_rgb.jpg,images_tac/image_3736_tac.jpg,"flimsy, fabric",3736
images_rgb/image_2491_rgb.jpg,images_tac/image_2491_tac.jpg,"woven, shiny",2491
images_rgb/image_140_rgb.jpg,images_tac/image_140_tac.jpg,"patterned, fabric",140
images_rgb/image_4528_rgb.jpg,images_tac/image_4528_tac.jpg,"plastic, hard, glossy",4528
images_rgb/image_4488_rgb.jpg,images_tac/image_4488_tac.jpg,"woven, uneven",4488
images_rgb/image_1020_rgb.jpg,images_tac/image_1020_tac.jpg,"glossy, woven",1020
images_rgb/image_2575_rgb.jpg,images_tac/image_2575_tac.jpg,"smooth, fabric",2575
images_rgb/image_869_rgb.jpg,images_tac/image_869_tac.jpg,"hard, patterned",869
images_rgb/image_2048_rgb.jpg,images_tac/image_2048_tac.jpg,"uneven, patterned",2048
images_rgb/image_1175_rgb.jpg,images_tac/image_1175_tac.jpg,"shiny, hard",1175
images_rgb/image_4410_rgb.jpg,images_tac/image_4410_tac.jpg,"hard, flat, smooth",4410
images_rgb/image_1497_rgb.jpg,images_tac/image_1497_tac.jpg,"lined, grainy, flat, fabric",1497
images_rgb/image_3600_rgb.jpg,images_tac/image_3600_tac.jpg,"rubbery, deformable, uneven, wired",3600
images_rgb/image_3339_rgb.jpg,images_tac/image_3339_tac.jpg,"lined, granular, dark",3339
images_rgb/image_560_rgb.jpg,images_tac/image_560_tac.jpg,"flat, patterned",560
images_rgb/image_1782_rgb.jpg,images_tac/image_1782_tac.jpg,"lined, grainy, fabric",1782
images_rgb/image_3990_rgb.jpg,images_tac/image_3990_tac.jpg,"soft, grainy, patterned, fabric",3990
images_rgb/image_1456_rgb.jpg,images_tac/image_1456_tac.jpg,"lined, fabric, deformable",1456
images_rgb/image_3728_rgb.jpg,images_tac/image_3728_tac.jpg,"fabric, smooth",3728
images_rgb/image_3836_rgb.jpg,images_tac/image_3836_tac.jpg,"lined, grainy, fabric",3836
images_rgb/image_1390_rgb.jpg,images_tac/image_1390_tac.jpg,"hard, splotchy, glossy",1390
images_rgb/image_3029_rgb.jpg,images_tac/image_3029_tac.jpg,"lined, deformable",3029
images_rgb/image_2019_rgb.jpg,images_tac/image_2019_tac.jpg,"grainy, deformable",2019
images_rgb/image_2610_rgb.jpg,images_tac/image_2610_tac.jpg,"lace, fabric",2610
images_rgb/image_2684_rgb.jpg,images_tac/image_2684_tac.jpg,"lined, fabric, woven",2684
images_rgb/image_276_rgb.jpg,images_tac/image_276_tac.jpg,"patterned, flat",276
images_rgb/image_1375_rgb.jpg,images_tac/image_1375_tac.jpg,"soft, fabric",1375
images_rgb/image_3293_rgb.jpg,images_tac/image_3293_tac.jpg,"blurry, lined, flat",3293
images_rgb/image_2969_rgb.jpg,images_tac/image_2969_tac.jpg,"fabric, soft",2969
images_rgb/image_4445_rgb.jpg,images_tac/image_4445_tac.jpg,"hard, flat, smooth",4445
images_rgb/image_553_rgb.jpg,images_tac/image_553_tac.jpg,"flat, hard",553
images_rgb/image_2959_rgb.jpg,images_tac/image_2959_tac.jpg,"creased, smooth, fabric",2959
images_rgb/image_4022_rgb.jpg,images_tac/image_4022_tac.jpg,"fabric, deformable",4022
images_rgb/image_1634_rgb.jpg,images_tac/image_1634_tac.jpg,"soft, lined, fabric, woven, patterned",1634
images_rgb/image_1559_rgb.jpg,images_tac/image_1559_tac.jpg,"dark, woven, lined",1559
images_rgb/image_3305_rgb.jpg,images_tac/image_3305_tac.jpg,"soft, grainy, fabric",3305
images_rgb/image_432_rgb.jpg,images_tac/image_432_tac.jpg,"hard, splotchy, glossy",432
images_rgb/image_4355_rgb.jpg,images_tac/image_4355_tac.jpg,"fabric, lined",4355
images_rgb/image_4516_rgb.jpg,images_tac/image_4516_tac.jpg,"fabric, deformable, wired, uneven",4516
images_rgb/image_1066_rgb.jpg,images_tac/image_1066_tac.jpg,"shiny, flexible",1066
images_rgb/image_2433_rgb.jpg,images_tac/image_2433_tac.jpg,"lined, fabric, grainy",2433
images_rgb/image_3428_rgb.jpg,images_tac/image_3428_tac.jpg,"smooth, fabric",3428
images_rgb/image_2804_rgb.jpg,images_tac/image_2804_tac.jpg,"lined, fabric",2804
images_rgb/image_4171_rgb.jpg,images_tac/image_4171_tac.jpg,"lined, hard, glossy",4171
images_rgb/image_250_rgb.jpg,images_tac/image_250_tac.jpg,"grainy, flat",250
images_rgb/image_2432_rgb.jpg,images_tac/image_2432_tac.jpg,"lined, grainy, fabric",2432
images_rgb/image_1554_rgb.jpg,images_tac/image_1554_tac.jpg,"fuzzy, lined",1554
images_rgb/image_3024_rgb.jpg,images_tac/image_3024_tac.jpg,"fabric, lined, soft",3024
images_rgb/image_3350_rgb.jpg,images_tac/image_3350_tac.jpg,"soft, grainy, fabric, patterned",3350
images_rgb/image_3944_rgb.jpg,images_tac/image_3944_tac.jpg,"elastic, deformable",3944
images_rgb/image_3754_rgb.jpg,images_tac/image_3754_tac.jpg,"lined, fabric, soft",3754
images_rgb/image_624_rgb.jpg,images_tac/image_624_tac.jpg,"flat, hard",624
images_rgb/image_1353_rgb.jpg,images_tac/image_1353_tac.jpg,"soft, lined, fabric",1353
images_rgb/image_3683_rgb.jpg,images_tac/image_3683_tac.jpg,"grainy, fabric",3683
images_rgb/image_1544_rgb.jpg,images_tac/image_1544_tac.jpg,"flat, hard",1544
images_rgb/image_3429_rgb.jpg,images_tac/image_3429_tac.jpg,"smooth, fabric",3429
images_rgb/image_4401_rgb.jpg,images_tac/image_4401_tac.jpg,"hard, smooth, flat",4401
images_rgb/image_3524_rgb.jpg,images_tac/image_3524_tac.jpg,"fabric, smooth",3524
images_rgb/image_3634_rgb.jpg,images_tac/image_3634_tac.jpg,"lined, fabric",3634
images_rgb/image_3338_rgb.jpg,images_tac/image_3338_tac.jpg,"fabric, coarse",3338
images_rgb/image_3088_rgb.jpg,images_tac/image_3088_tac.jpg,"fabric, deformable",3088
images_rgb/image_3765_rgb.jpg,images_tac/image_3765_tac.jpg,"smooth, fabric, flat",3765
images_rgb/image_2656_rgb.jpg,images_tac/image_2656_tac.jpg,"lined, fabric, grainy",2656
images_rgb/image_2898_rgb.jpg,images_tac/image_2898_tac.jpg,"smooth, fabric, creased",2898
images_rgb/image_3417_rgb.jpg,images_tac/image_3417_tac.jpg,"hard, smooth",3417
images_rgb/image_3747_rgb.jpg,images_tac/image_3747_tac.jpg,"lined, fabric, smooth",3747
images_rgb/image_3688_rgb.jpg,images_tac/image_3688_tac.jpg,"woven, shiny",3688
images_rgb/image_3414_rgb.jpg,images_tac/image_3414_tac.jpg,"fabric, wrinkly",3414
images_rgb/image_3219_rgb.jpg,images_tac/image_3219_tac.jpg,"grainy, fabric, deformable",3219
images_rgb/image_218_rgb.jpg,images_tac/image_218_tac.jpg,"lined, fluffy, grainy",218
images_rgb/image_2273_rgb.jpg,images_tac/image_2273_tac.jpg,"soft, lined, fabric, woven, patterned",2273
images_rgb/image_780_rgb.jpg,images_tac/image_780_tac.jpg,"hard, splotchy, glossy",780
images_rgb/image_3416_rgb.jpg,images_tac/image_3416_tac.jpg,"soft, fabric",3416
images_rgb/image_2227_rgb.jpg,images_tac/image_2227_tac.jpg,"soft, lined, fabric",2227
images_rgb/image_3079_rgb.jpg,images_tac/image_3079_tac.jpg,"grainy, bumpy, fabric",3079
images_rgb/image_924_rgb.jpg,images_tac/image_924_tac.jpg,"metallic, smooth",924
images_rgb/image_1143_rgb.jpg,images_tac/image_1143_tac.jpg,"flat, hard",1143
images_rgb/image_3234_rgb.jpg,images_tac/image_3234_tac.jpg,"flat, hard, smooth",3234
images_rgb/image_4583_rgb.jpg,images_tac/image_4583_tac.jpg,"smooth, lined, glossy",4583
images_rgb/image_4568_rgb.jpg,images_tac/image_4568_tac.jpg,"hard, flat, smooth, lined",4568
images_rgb/image_2088_rgb.jpg,images_tac/image_2088_tac.jpg,"lined, patterned, soft, fabric, woven",2088
images_rgb/image_844_rgb.jpg,images_tac/image_844_tac.jpg,"soft, fabric, grainy",844
images_rgb/image_919_rgb.jpg,images_tac/image_919_tac.jpg,"fabric, grainy",919
images_rgb/image_2686_rgb.jpg,images_tac/image_2686_tac.jpg,"lined, deformable",2686
images_rgb/image_4281_rgb.jpg,images_tac/image_4281_tac.jpg,"hard, plastic, smooth",4281
images_rgb/image_1231_rgb.jpg,images_tac/image_1231_tac.jpg,"transparent, clear, smooth",1231
images_rgb/image_4392_rgb.jpg,images_tac/image_4392_tac.jpg,"smooth, hard, flat",4392
images_rgb/image_726_rgb.jpg,images_tac/image_726_tac.jpg,"shiny, hard",726
images_rgb/image_1299_rgb.jpg,images_tac/image_1299_tac.jpg,"thick, coarse",1299
images_rgb/image_571_rgb.jpg,images_tac/image_571_tac.jpg,"fabric, grainy",571
images_rgb/image_2169_rgb.jpg,images_tac/image_2169_tac.jpg,"fibrous, lined",2169
images_rgb/image_3830_rgb.jpg,images_tac/image_3830_tac.jpg,"uneven, fabric, lined",3830
images_rgb/image_174_rgb.jpg,images_tac/image_174_tac.jpg,"hard, splotchy, glossy",174
images_rgb/image_73_rgb.jpg,images_tac/image_73_tac.jpg,"patterned, lined, fabric",73
images_rgb/image_3715_rgb.jpg,images_tac/image_3715_tac.jpg,"lined, deformable",3715
images_rgb/image_2757_rgb.jpg,images_tac/image_2757_tac.jpg,"laced, fabric",2757
images_rgb/image_3135_rgb.jpg,images_tac/image_3135_tac.jpg,"soft, grainy, patterned, fabric",3135
images_rgb/image_1440_rgb.jpg,images_tac/image_1440_tac.jpg,"soft, lined, fabric",1440
images_rgb/image_4168_rgb.jpg,images_tac/image_4168_tac.jpg,"woven, uneven",4168
images_rgb/image_146_rgb.jpg,images_tac/image_146_tac.jpg,"fuzzy, soft",146
images_rgb/image_2961_rgb.jpg,images_tac/image_2961_tac.jpg,"fabric, lined",2961
images_rgb/image_2045_rgb.jpg,images_tac/image_2045_tac.jpg,"lined, deformable, elastic",2045
images_rgb/image_1134_rgb.jpg,images_tac/image_1134_tac.jpg,"lined, fabric, soft",1134
images_rgb/image_4085_rgb.jpg,images_tac/image_4085_tac.jpg,"fabric, smooth, elastic",4085
images_rgb/image_914_rgb.jpg,images_tac/image_914_tac.jpg,"deformable, grainy",914
images_rgb/image_3893_rgb.jpg,images_tac/image_3893_tac.jpg,"soft, grainy, patterned, fabric",3893
images_rgb/image_3957_rgb.jpg,images_tac/image_3957_tac.jpg,"lined, grainy, fabric, flat",3957
images_rgb/image_205_rgb.jpg,images_tac/image_205_tac.jpg,"soft, fabric",205
images_rgb/image_2112_rgb.jpg,images_tac/image_2112_tac.jpg,"fuzzy, lined",2112
images_rgb/image_4545_rgb.jpg,images_tac/image_4545_tac.jpg,"flexible, shiny",4545
images_rgb/image_424_rgb.jpg,images_tac/image_424_tac.jpg,"hard, splotchy, glossy",424
images_rgb/image_1056_rgb.jpg,images_tac/image_1056_tac.jpg,"round, plastic, glossy",1056
images_rgb/image_3201_rgb.jpg,images_tac/image_3201_tac.jpg,"flat, hard",3201
images_rgb/image_4309_rgb.jpg,images_tac/image_4309_tac.jpg,"translucent, hard",4309
images_rgb/image_2568_rgb.jpg,images_tac/image_2568_tac.jpg,"uneven, smooth, slippery",2568
images_rgb/image_2819_rgb.jpg,images_tac/image_2819_tac.jpg,"fabric, lined, grainy",2819
images_rgb/image_1870_rgb.jpg,images_tac/image_1870_tac.jpg,"flat, lined, grainy, fabric",1870
images_rgb/image_758_rgb.jpg,images_tac/image_758_tac.jpg,"patterned, hard, flat",758
images_rgb/image_806_rgb.jpg,images_tac/image_806_tac.jpg,"hard, flat",806
images_rgb/image_2994_rgb.jpg,images_tac/image_2994_tac.jpg,"fabric, grainy, soft",2994
images_rgb/image_4331_rgb.jpg,images_tac/image_4331_tac.jpg,"hard, smooth",4331
images_rgb/image_2532_rgb.jpg,images_tac/image_2532_tac.jpg,"patterned, fabric",2532
images_rgb/image_3992_rgb.jpg,images_tac/image_3992_tac.jpg,"grainy, woven",3992
images_rgb/image_3080_rgb.jpg,images_tac/image_3080_tac.jpg,"deformable, lined",3080
images_rgb/image_4249_rgb.jpg,images_tac/image_4249_tac.jpg,"fabric, uneven, soft",4249
images_rgb/image_4351_rgb.jpg,images_tac/image_4351_tac.jpg,"uneven, patterned",4351
images_rgb/image_978_rgb.jpg,images_tac/image_978_tac.jpg,"rubbery, wired, deformable",978
images_rgb/image_1031_rgb.jpg,images_tac/image_1031_tac.jpg,"woven, glossy, deformable",1031
images_rgb/image_340_rgb.jpg,images_tac/image_340_tac.jpg,"sewn, flat, smooth, fabric",340
images_rgb/image_1001_rgb.jpg,images_tac/image_1001_tac.jpg,"woven, uneven, stiff",1001
images_rgb/image_1482_rgb.jpg,images_tac/image_1482_tac.jpg,"round, plastic, tough",1482
images_rgb/image_3091_rgb.jpg,images_tac/image_3091_tac.jpg,"grainy, deformable",3091
images_rgb/image_1627_rgb.jpg,images_tac/image_1627_tac.jpg,"fabric, soft",1627
images_rgb/image_3846_rgb.jpg,images_tac/image_3846_tac.jpg,"smooth, deformable",3846
images_rgb/image_1882_rgb.jpg,images_tac/image_1882_tac.jpg,"hard, rough",1882
